date,value
2003-04-28,18092
2003-04-29,17605
2003-04-30,17299
2003-05-01,17697
2003-05-02,17854
2003-05-03,14867
2003-05-04,16704
2003-05-05,17739
2003-05-06,17302
2003-05-07,17531
2003-05-08,17865
2003-05-09,17861
2003-05-10,14801
2003-05-11,16458
2003-05-12,17826
2003-05-13,17532
2003-05-14,17678
2003-05-15,17897
2003-05-16,17917
2003-05-17,14952
2003-05-18,16702
2003-05-19,17857
2003-05-20,17639
2003-05-21,17798
2003-05-22,17945
2003-05-23,17974
2003-05-24,14632
2003-05-25,15146
2003-05-26,16974
2003-05-27,17871
2003-05-28,17658
2003-05-29,17882
2003-05-30,17950
2003-05-31,14960
2003-06-01,16869
2003-06-02,18057
2003-06-03,17866
2003-06-04,17876
2003-06-05,17988
2003-06-06,18139
2003-06-07,15308
2003-06-08,17071
2003-06-09,18149
2003-06-10,17969
2003-06-11,18041
2003-06-12,17961
2003-06-13,18125
2003-06-14,15915
2003-06-15,17576
2003-06-16,18369
2003-06-17,18263
2003-06-18,18257
2003-06-19,18441
2003-06-20,18475
2003-06-21,16025
2003-06-22,17584
2003-06-23,18483
2003-06-24,18277
2003-06-25,18325
2003-06-26,18453
2003-06-27,18477
2003-06-28,16007
2003-06-29,17611
2003-06-30,18378
2003-07-01,18194
2003-07-02,18350
2003-07-03,18518
2003-07-04,14414
2003-07-05,15189
2003-07-06,17334
2003-07-07,18127
2003-07-08,17723
2003-07-09,17976
2003-07-10,18274
2003-07-11,18424
2003-07-12,16115
2003-07-13,17647
2003-07-14,18491
2003-07-15,18269
2003-07-16,18310
2003-07-17,18380
2003-07-18,18441
2003-07-19,16098
2003-07-20,17720
2003-07-21,18292
2003-07-22,17523
2003-07-23,18263
2003-07-24,18554
2003-07-25,18612
2003-07-26,16161
2003-07-27,17565
2003-07-28,18565
2003-07-29,18334
2003-07-30,18430
2003-07-31,18440
2003-08-01,18036
2003-08-02,15882
2003-08-03,17091
2003-08-04,18080
2003-08-05,17994
2003-08-06,18409
2003-08-07,18549
2003-08-08,18578
2003-08-09,16116
2003-08-10,17670
2003-08-11,18394
2003-08-12,18227
2003-08-13,18491
2003-08-14,17878
2003-08-15,17585
2003-08-16,15888
2003-08-17,17664
2003-08-18,18560
2003-08-19,18205
2003-08-20,18263
2003-08-21,18547
2003-08-22,18464
2003-08-23,16109
2003-08-24,17711
2003-08-25,18547
2003-08-26,17749
2003-08-27,18126
2003-08-28,18480
2003-08-29,18409
2003-08-30,15311
2003-08-31,14862
2003-09-01,17362
2003-09-02,18186
2003-09-03,17771
2003-09-04,17995
2003-09-05,18209
2003-09-06,15354
2003-09-07,17089
2003-09-08,18099
2003-09-09,17698
2003-09-10,17728
2003-09-11,16536
2003-09-12,18117
2003-09-13,15186
2003-09-14,17085
2003-09-15,17827
2003-09-16,17659
2003-09-17,17896
2003-09-18,16542
2003-09-19,17422
2003-09-20,15172
2003-09-21,17094
2003-09-22,18138
2003-09-23,17478
2003-09-24,17836
2003-09-25,18195
2003-09-26,18173
2003-09-27,15127
2003-09-28,17106
2003-09-29,18148
2003-09-30,17795
2003-10-01,17886
2003-10-02,18250
2003-10-03,18264
2003-10-04,15334
2003-10-05,17291
2003-10-06,18316
2003-10-07,18012
2003-10-08,17937
2003-10-09,18308
2003-10-10,18382
2003-10-11,15362
2003-10-12,17284
2003-10-13,18349
2003-10-14,17918
2003-10-15,17896
2003-10-16,18341
2003-10-17,18408
2003-10-18,15345
2003-10-19,17296
2003-10-20,18347
2003-10-21,17967
2003-10-22,18012
2003-10-23,18384
2003-10-24,18385
2003-10-25,15307
2003-10-26,16420
2003-10-27,17865
2003-10-28,17988
2003-10-29,17966
2003-10-30,18302
2003-10-31,18157
2003-11-01,15501
2003-11-02,17369
2003-11-03,17995
2003-11-04,17700
2003-11-05,17869
2003-11-06,18381
2003-11-07,18475
2003-11-08,15562
2003-11-09,17469
2003-11-10,18422
2003-11-11,18105
2003-11-12,17659
2003-11-13,17951
2003-11-14,18259
2003-11-15,15569
2003-11-16,17390
2003-11-17,17709
2003-11-18,17805
2003-11-19,18049
2003-11-20,18456
2003-11-21,18512
2003-11-22,15539
2003-11-23,17356
2003-11-24,18001
2003-11-25,18545
2003-11-26,18620
2003-11-27,13611
2003-11-28,14746
2003-11-29,15977
2003-11-30,18162
2003-12-01,18498
2003-12-02,18442
2003-12-03,18292
2003-12-04,18181
2003-12-05,17335
2003-12-06,13791
2003-12-07,16486
2003-12-08,18162
2003-12-09,17704
2003-12-10,17768
2003-12-11,18143
2003-12-12,18377
2003-12-13,15499
2003-12-14,16622
2003-12-15,18049
2003-12-16,18155
2003-12-17,18292
2003-12-18,18665
2003-12-19,18723
2003-12-20,16572
2003-12-21,17793
2003-12-22,18641
2003-12-23,18708
2003-12-24,16420
2003-12-25,15488
2003-12-26,17756
2003-12-27,16077
2003-12-28,17788
2003-12-29,18581
2003-12-30,18514
2003-12-31,16341
2004-01-01,17010
2004-01-02,18446
2004-01-03,16999
2004-01-04,17716
2004-01-05,19206
2004-01-06,18549
2004-01-07,18446
2004-01-08,18952
2004-01-09,19096
2004-01-10,16546
2004-01-11,18225
2004-01-12,19210
2004-01-13,18987
2004-01-14,18667
2004-01-15,19073
2004-01-16,19286
2004-01-17,16186
2004-01-18,18069
2004-01-19,19347
2004-01-20,19077
2004-01-21,19046
2004-01-22,19395
2004-01-23,19081
2004-01-24,16616
2004-01-25,17387
2004-01-26,17474
2004-01-27,17206
2004-01-28,18323
2004-01-29,19002
2004-01-30,19268
2004-01-31,16485
2004-02-01,18271
2004-02-02,18787
2004-02-03,18743
2004-02-04,18895
2004-02-05,18953
2004-02-06,18673
2004-02-07,16544
2004-02-08,18254
2004-02-09,19251
2004-02-10,18929
2004-02-11,19187
2004-02-12,19491
2004-02-13,19707
2004-02-14,16625
2004-02-15,18253
2004-02-16,19583
2004-02-17,19478
2004-02-18,19584
2004-02-19,19642
2004-02-20,19657
2004-02-21,17012
2004-02-22,18609
2004-02-23,19476
2004-02-24,19231
2004-02-25,19321
2004-02-26,19023
2004-02-27,19533
2004-02-28,17045
2004-02-29,18638
2004-03-01,19411
2004-03-02,19363
2004-03-03,19638
2004-03-04,19397
2004-03-05,19018
2004-03-06,16981
2004-03-07,18636
2004-03-08,19669
2004-03-09,19406
2004-03-10,19703
2004-03-11,19773
2004-03-12,19822
2004-03-13,17205
2004-03-14,18770
2004-03-15,19757
2004-03-16,18831
2004-03-17,19403
2004-03-18,19621
2004-03-19,19689
2004-03-20,17193
2004-03-21,18833
2004-03-22,19797
2004-03-23,19640
2004-03-24,19756
2004-03-25,19745
2004-03-26,19770
2004-03-27,17148
2004-03-28,18815
2004-03-29,19818
2004-03-30,19605
2004-03-31,19596
2004-04-01,19725
2004-04-02,19839
2004-04-03,17177
2004-04-04,18761
2004-04-05,19807
2004-04-06,19519
2004-04-07,19828
2004-04-08,19841
2004-04-09,19882
2004-04-10,17093
2004-04-11,18803
2004-04-12,19877
2004-04-13,19531
2004-04-14,19750
2004-04-15,19920
2004-04-16,19957
2004-04-17,17158
2004-04-18,18763
2004-04-19,19764
2004-04-20,19547
2004-04-21,19680
2004-04-22,19889
2004-04-23,19912
2004-04-24,17097
2004-04-25,18781
2004-04-26,19804
2004-04-27,19480
2004-04-28,19601
2004-04-29,19826
2004-04-30,19873
2004-05-01,16947
2004-05-02,18755
2004-05-03,19701
2004-05-04,19351
2004-05-05,19617
2004-05-06,19795
2004-05-07,19799
2004-05-08,17032
2004-05-09,18616
2004-05-10,19539
2004-05-11,19249
2004-05-12,19311
2004-05-13,18891
2004-05-14,19429
2004-05-15,17089
2004-05-16,18795
2004-05-17,19350
2004-05-18,19283
2004-05-19,19622
2004-05-20,19823
2004-05-21,19113
2004-05-22,16786
2004-05-23,18575
2004-05-24,19619
2004-05-25,19560
2004-05-26,19586
2004-05-27,19604
2004-05-28,19781
2004-05-29,16855
2004-05-30,16254
2004-05-31,18349
2004-06-01,19570
2004-06-02,19376
2004-06-03,19704
2004-06-04,19822
2004-06-05,17239
2004-06-06,18865
2004-06-07,19790
2004-06-08,19432
2004-06-09,19195
2004-06-10,19656
2004-06-11,19969
2004-06-12,17464
2004-06-13,18920
2004-06-14,19784
2004-06-15,19461
2004-06-16,19720
2004-06-17,19582
2004-06-18,19957
2004-06-19,17674
2004-06-20,19084
2004-06-21,19771
2004-06-22,19594
2004-06-23,19821
2004-06-24,20103
2004-06-25,19935
2004-06-26,17804
2004-06-27,19223
2004-06-28,19907
2004-06-29,19717
2004-06-30,19857
2004-07-01,20251
2004-07-02,20289
2004-07-03,17461
2004-07-04,16323
2004-07-05,19512
2004-07-06,20186
2004-07-07,19625
2004-07-08,20152
2004-07-09,20180
2004-07-10,17895
2004-07-11,19373
2004-07-12,19855
2004-07-13,19764
2004-07-14,19089
2004-07-15,20221
2004-07-16,20125
2004-07-17,17971
2004-07-18,19450
2004-07-19,20400
2004-07-20,20027
2004-07-21,20047
2004-07-22,19999
2004-07-23,19902
2004-07-24,18016
2004-07-25,19481
2004-07-26,20404
2004-07-27,19732
2004-07-28,19692
2004-07-29,20262
2004-07-30,20373
2004-07-31,17977
2004-08-01,19304
2004-08-02,20195
2004-08-03,20133
2004-08-04,19988
2004-08-05,20384
2004-08-06,20469
2004-08-07,18051
2004-08-08,19557
2004-08-09,20452
2004-08-10,20092
2004-08-11,19726
2004-08-12,20051
2004-08-13,19584
2004-08-14,17321
2004-08-15,19569
2004-08-16,20499
2004-08-17,20140
2004-08-18,20230
2004-08-19,20140
2004-08-20,20395
2004-08-21,17979
2004-08-22,19616
2004-08-23,20565
2004-08-24,20039
2004-08-25,19853
2004-08-26,20498
2004-08-27,20589
2004-08-28,17809
2004-08-29,19483
2004-08-30,20216
2004-08-31,20017
2004-09-01,20050
2004-09-02,20394
2004-09-03,19397
2004-09-04,15473
2004-09-05,14730
2004-09-06,18394
2004-09-07,20036
2004-09-08,19603
2004-09-09,19806
2004-09-10,20131
2004-09-11,17040
2004-09-12,19002
2004-09-13,19985
2004-09-14,19229
2004-09-15,18992
2004-09-16,18829
2004-09-17,19572
2004-09-18,16532
2004-09-19,19011
2004-09-20,20013
2004-09-21,19683
2004-09-22,19674
2004-09-23,19996
2004-09-24,20085
2004-09-25,16018
2004-09-26,17506
2004-09-27,19055
2004-09-28,19225
2004-09-29,19639
2004-09-30,20056
2004-10-01,20220
2004-10-02,16975
2004-10-03,19292
2004-10-04,19921
2004-10-05,19792
2004-10-06,19943
2004-10-07,20318
2004-10-08,20311
2004-10-09,17145
2004-10-10,19414
2004-10-11,20370
2004-10-12,19971
2004-10-13,19987
2004-10-14,20319
2004-10-15,20348
2004-10-16,17105
2004-10-17,19352
2004-10-18,20094
2004-10-19,19576
2004-10-20,19722
2004-10-21,20262
2004-10-22,20306
2004-10-23,17024
2004-10-24,19362
2004-10-25,20158
2004-10-26,19844
2004-10-27,19872
2004-10-28,20083
2004-10-29,20264
2004-10-30,16898
2004-10-31,19094
2004-11-01,19831
2004-11-02,19638
2004-11-03,19723
2004-11-04,20101
2004-11-05,20166
2004-11-06,17184
2004-11-07,19189
2004-11-08,20098
2004-11-09,19802
2004-11-10,19885
2004-11-11,19986
2004-11-12,20014
2004-11-13,17178
2004-11-14,19191
2004-11-15,20077
2004-11-16,19699
2004-11-17,19723
2004-11-18,20064
2004-11-19,20160
2004-11-20,17282
2004-11-21,19116
2004-11-22,19528
2004-11-23,19928
2004-11-24,19900
2004-11-25,15090
2004-11-26,16908
2004-11-27,17669
2004-11-28,19814
2004-11-29,20323
2004-11-30,20006
2004-12-01,19325
2004-12-02,19921
2004-12-03,20010
2004-12-04,17027
2004-12-05,19047
2004-12-06,19428
2004-12-07,19202
2004-12-08,19481
2004-12-09,19692
2004-12-10,19560
2004-12-11,16869
2004-12-12,18811
2004-12-13,19743
2004-12-14,19489
2004-12-15,19682
2004-12-16,20082
2004-12-17,20288
2004-12-18,17344
2004-12-19,18993
2004-12-20,19783
2004-12-21,20217
2004-12-22,19126
2004-12-23,18244
2004-12-24,17093
2004-12-25,15671
2004-12-26,18321
2004-12-27,19528
2004-12-28,19747
2004-12-29,20001
2004-12-30,19971
2004-12-31,17931
2005-01-01,17093
2005-01-02,19561
2005-01-03,20066
2005-01-04,19266
2005-01-05,18329
2005-01-06,19059
2005-01-07,19512
2005-01-08,16577
2005-01-09,18633
2005-01-10,19460
2005-01-11,19011
2005-01-12,18553
2005-01-13,18594
2005-01-14,19504
2005-01-15,16511
2005-01-16,18478
2005-01-17,19467
2005-01-18,19139
2005-01-19,18836
2005-01-20,18931
2005-01-21,19072
2005-01-22,13366
2005-01-23,15778
2005-01-24,18904
2005-01-25,19137
2005-01-26,18805
2005-01-27,19529
2005-01-28,19339
2005-01-29,14417
2005-01-30,17417
2005-01-31,19496
2005-02-01,19169
2005-02-02,19042
2005-02-03,19568
2005-02-04,19766
2005-02-05,16852
2005-02-06,18765
2005-02-07,19656
2005-02-08,19318
2005-02-09,19334
2005-02-10,19772
2005-02-11,19757
2005-02-12,16962
2005-02-13,18693
2005-02-14,19553
2005-02-15,19258
2005-02-16,19732
2005-02-17,20173
2005-02-18,20209
2005-02-19,17245
2005-02-20,18569
2005-02-21,19585
2005-02-22,19909
2005-02-23,19954
2005-02-24,19345
2005-02-25,20061
2005-02-26,17440
2005-02-27,19041
2005-02-28,19099
2005-03-01,19128
2005-03-02,19952
2005-03-03,20279
2005-03-04,20315
2005-03-05,17525
2005-03-06,19301
2005-03-07,20185
2005-03-08,18643
2005-03-09,19830
2005-03-10,20120
2005-03-11,20343
2005-03-12,17514
2005-03-13,19349
2005-03-14,20280
2005-03-15,20175
2005-03-16,20107
2005-03-17,20294
2005-03-18,20283
2005-03-19,17576
2005-03-20,19343
2005-03-21,20297
2005-03-22,19901
2005-03-23,19928
2005-03-24,20275
2005-03-25,20226
2005-03-26,17363
2005-03-27,18821
2005-03-28,19904
2005-03-29,20087
2005-03-30,20000
2005-03-31,20027
2005-04-01,20124
2005-04-02,17083
2005-04-03,18997
2005-04-04,20257
2005-04-05,19923
2005-04-06,20065
2005-04-07,20193
2005-04-08,20284
2005-04-09,17547
2005-04-10,18664
2005-04-11,20068
2005-04-12,19896
2005-04-13,20186
2005-04-14,20398
2005-04-15,20402
2005-04-16,17571
2005-04-17,19430
2005-04-18,20322
2005-04-19,19952
2005-04-20,20127
2005-04-21,20318
2005-04-22,20149
2005-04-23,17382
2005-04-24,19384
2005-04-25,20252
2005-04-26,19906
2005-04-27,20119
2005-04-28,20344
2005-04-29,20375
2005-04-30,17242
2005-05-01,19551
2005-05-02,20417
2005-05-03,20062
2005-05-04,20317
2005-05-05,20374
2005-05-06,20474
2005-05-07,17655
2005-05-08,19371
2005-05-09,20313
2005-05-10,19933
2005-05-11,19786
2005-05-12,20405
2005-05-13,20389
2005-05-14,17591
2005-05-15,19470
2005-05-16,20360
2005-05-17,19969
2005-05-18,20122
2005-05-19,20113
2005-05-20,20056
2005-05-21,17555
2005-05-22,19376
2005-05-23,20289
2005-05-24,19893
2005-05-25,20032
2005-05-26,20382
2005-05-27,20419
2005-05-28,17444
2005-05-29,17279
2005-05-30,19279
2005-05-31,20249
2005-06-01,20143
2005-06-02,20259
2005-06-03,20244
2005-06-04,17608
2005-06-05,19324
2005-06-06,19478
2005-06-07,19891
2005-06-08,20072
2005-06-09,20358
2005-06-10,20315
2005-06-11,18174
2005-06-12,19705
2005-06-13,20561
2005-06-14,20338
2005-06-15,20623
2005-06-16,20573
2005-06-17,20691
2005-06-18,18469
2005-06-19,19816
2005-06-20,20640
2005-06-21,20534
2005-06-22,20471
2005-06-23,20651
2005-06-24,20707
2005-06-25,18453
2005-06-26,19826
2005-06-27,20546
2005-06-28,20395
2005-06-29,19997
2005-06-30,20417
2005-07-01,20458
2005-07-02,18255
2005-07-03,17106
2005-07-04,19304
2005-07-05,20451
2005-07-06,20403
2005-07-07,20342
2005-07-08,20477
2005-07-09,18269
2005-07-10,19505
2005-07-11,20360
2005-07-12,20518
2005-07-13,20046
2005-07-14,20258
2005-07-15,20298
2005-07-16,18246
2005-07-17,19537
2005-07-18,20272
2005-07-19,20237
2005-07-20,20304
2005-07-21,20509
2005-07-22,20625
2005-07-23,18458
2005-07-24,19802
2005-07-25,20251
2005-07-26,20272
2005-07-27,20103
2005-07-28,20552
2005-07-29,20707
2005-07-30,18423
2005-07-31,19762
2005-08-01,20771
2005-08-02,20634
2005-08-03,20725
2005-08-04,20692
2005-08-05,20560
2005-08-06,18545
2005-08-07,19768
2005-08-08,20310
2005-08-09,20297
2005-08-10,20587
2005-08-11,20713
2005-08-12,20765
2005-08-13,18512
2005-08-14,19240
2005-08-15,20361
2005-08-16,20044
2005-08-17,20548
2005-08-18,20418
2005-08-19,20452
2005-08-20,18004
2005-08-21,19545
2005-08-22,20422
2005-08-23,19914
2005-08-24,20003
2005-08-25,20019
2005-08-26,20085
2005-08-27,17851
2005-08-28,19255
2005-08-29,19512
2005-08-30,19395
2005-08-31,19505
2005-09-01,19891
2005-09-02,19993
2005-09-03,16654
2005-09-04,15963
2005-09-05,19096
2005-09-06,19763
2005-09-07,19350
2005-09-08,19712
2005-09-09,19749
2005-09-10,16549
2005-09-11,18617
2005-09-12,19632
2005-09-13,19198
2005-09-14,19145
2005-09-15,19376
2005-09-16,19616
2005-09-17,16355
2005-09-18,18690
2005-09-19,19495
2005-09-20,18897
2005-09-21,19179
2005-09-22,19187
2005-09-23,18277
2005-09-24,15129
2005-09-25,18086
2005-09-26,19514
2005-09-27,19133
2005-09-28,19219
2005-09-29,19545
2005-09-30,19711
2005-10-01,16325
2005-10-02,18584
2005-10-03,19620
2005-10-04,19173
2005-10-05,19446
2005-10-06,19670
2005-10-07,19594
2005-10-08,16525
2005-10-09,18804
2005-10-10,19321
2005-10-11,19123
2005-10-12,19096
2005-10-13,19415
2005-10-14,19544
2005-10-15,16531
2005-10-16,18782
2005-10-17,19688
2005-10-18,19258
2005-10-19,19646
2005-10-20,19800
2005-10-21,19834
2005-10-22,16554
2005-10-23,18679
2005-10-24,18527
2005-10-25,18129
2005-10-26,19035
2005-10-27,19582
2005-10-28,19655
2005-10-29,16482
2005-10-30,18661
2005-10-31,19154
2005-11-01,18961
2005-11-02,19434
2005-11-03,19745
2005-11-04,19753
2005-11-05,16290
2005-11-06,18484
2005-11-07,19615
2005-11-08,18979
2005-11-09,19361
2005-11-10,19600
2005-11-11,19651
2005-11-12,16324
2005-11-13,18607
2005-11-14,19597
2005-11-15,18392
2005-11-16,19081
2005-11-17,19791
2005-11-18,19851
2005-11-19,16343
2005-11-20,18619
2005-11-21,19364
2005-11-22,19577
2005-11-23,19918
2005-11-24,14554
2005-11-25,16286
2005-11-26,17032
2005-11-27,19260
2005-11-28,19706
2005-11-29,19236
2005-11-30,19141
2005-12-01,18960
2005-12-02,19075
2005-12-03,15528
2005-12-04,17785
2005-12-05,18757
2005-12-06,18005
2005-12-07,17721
2005-12-08,17980
2005-12-09,17885
2005-12-10,15335
2005-12-11,17909
2005-12-12,18926
2005-12-13,18232
2005-12-14,17677
2005-12-15,18520
2005-12-16,19176
2005-12-17,16249
2005-12-18,18184
2005-12-19,19185
2005-12-20,18862
2005-12-21,19239
2005-12-22,19374
2005-12-23,19376
2005-12-24,15667
2005-12-25,16441
2005-12-26,19197
2005-12-27,19146
2005-12-28,19136
2005-12-29,19193
2005-12-30,19164
2005-12-31,15708
2006-01-01,17671
2006-01-02,19269
2006-01-03,19349
2006-01-04,18895
2006-01-05,19568
2006-01-06,19580
2006-01-07,16260
2006-01-08,18523
2006-01-09,19496
2006-01-10,18555
2006-01-11,18423
2006-01-12,19154
2006-01-13,18882
2006-01-14,15843
2006-01-15,18067
2006-01-16,19307
2006-01-17,18450
2006-01-18,18106
2006-01-19,19327
2006-01-20,19163
2006-01-21,15774
2006-01-22,17918
2006-01-23,18774
2006-01-24,18542
2006-01-25,18582
2006-01-26,19350
2006-01-27,19401
2006-01-28,15820
2006-01-29,18117
2006-01-30,18949
2006-01-31,18385
2006-02-01,18668
2006-02-02,19259
2006-02-03,19179
2006-02-04,15822
2006-02-05,18210
2006-02-06,19207
2006-02-07,18698
2006-02-08,18790
2006-02-09,19520
2006-02-10,19546
2006-02-11,15523
2006-02-12,15205
2006-02-13,18926
2006-02-14,18804
2006-02-15,19098
2006-02-16,19335
2006-02-17,19610
2006-02-18,16232
2006-02-19,18244
2006-02-20,19627
2006-02-21,19431
2006-02-22,19203
2006-02-23,19849
2006-02-24,19785
2006-02-25,16765
2006-02-26,18731
2006-02-27,19632
2006-02-28,19055
2006-03-01,19453
2006-03-02,19507
2006-03-03,20001
2006-03-04,16938
2006-03-05,18615
2006-03-06,19876
2006-03-07,19359
2006-03-08,19866
2006-03-09,19840
2006-03-10,19997
2006-03-11,16971
2006-03-12,18654
2006-03-13,19464
2006-03-14,19461
2006-03-15,19799
2006-03-16,19775
2006-03-17,20099
2006-03-18,16981
2006-03-19,18704
2006-03-20,19773
2006-03-21,19491
2006-03-22,19920
2006-03-23,20035
2006-03-24,20064
2006-03-25,16995
2006-03-26,18891
2006-03-27,20021
2006-03-28,19283
2006-03-29,19854
2006-03-30,20003
2006-03-31,19941
2006-04-01,17058
2006-04-02,18886
2006-04-03,19737
2006-04-04,19336
2006-04-05,19811
2006-04-06,20115
2006-04-07,19983
2006-04-08,17179
2006-04-09,19201
2006-04-10,20158
2006-04-11,19508
2006-04-12,19962
2006-04-13,20075
2006-04-14,20080
2006-04-15,17191
2006-04-16,18946
2006-04-17,20114
2006-04-18,19849
2006-04-19,19772
2006-04-20,20085
2006-04-21,20082
2006-04-22,17288
2006-04-23,19125
2006-04-24,19899
2006-04-25,19435
2006-04-26,19784
2006-04-27,20115
2006-04-28,20036
2006-04-29,17111
2006-04-30,18826
2006-05-01,19999
2006-05-02,19375
2006-05-03,19854
2006-05-04,20116
2006-05-05,20126
2006-05-06,16849
2006-05-07,19023
2006-05-08,19989
2006-05-09,19342
2006-05-10,19721
2006-05-11,19678
2006-05-12,19996
2006-05-13,17041
2006-05-14,18902
2006-05-15,19882
2006-05-16,19371
2006-05-17,19709
2006-05-18,20068
2006-05-19,20121
2006-05-20,17064
2006-05-21,19047
2006-05-22,20064
2006-05-23,19423
2006-05-24,19731
2006-05-25,19759
2006-05-26,19980
2006-05-27,16841
2006-05-28,16812
2006-05-29,18740
2006-05-30,19496
2006-05-31,19743
2006-06-01,19762
2006-06-02,19510
2006-06-03,16947
2006-06-04,18998
2006-06-05,20064
2006-06-06,19607
2006-06-07,19695
2006-06-08,20207
2006-06-09,20319
2006-06-10,17771
2006-06-11,19418
2006-06-12,20271
2006-06-13,20073
2006-06-14,20228
2006-06-15,20385
2006-06-16,20407
2006-06-17,17882
2006-06-18,19333
2006-06-19,19872
2006-06-20,20100
2006-06-21,20001
2006-06-22,20000
2006-06-23,20013
2006-06-24,17773
2006-06-25,18982
2006-06-26,19909
2006-06-27,19766
2006-06-28,20108
2006-06-29,20353
2006-06-30,20473
2006-07-01,18173
2006-07-02,18964
2006-07-03,17847
2006-07-04,18324
2006-07-05,19970
2006-07-06,20570
2006-07-07,20678
2006-07-08,18270
2006-07-09,19752
2006-07-10,20599
2006-07-11,20314
2006-07-12,20226
2006-07-13,20457
2006-07-14,20582
2006-07-15,18197
2006-07-16,19644
2006-07-17,20585
2006-07-18,20048
2006-07-19,20395
2006-07-20,19738
2006-07-21,20047
2006-07-22,17974
2006-07-23,19571
2006-07-24,20497
2006-07-25,20327
2006-07-26,20460
2006-07-27,19889
2006-07-28,20050
2006-07-29,18195
2006-07-30,19599
2006-07-31,20567
2006-08-01,20336
2006-08-02,20398
2006-08-03,20263
2006-08-04,20700
2006-08-05,18260
2006-08-06,19712
2006-08-07,20380
2006-08-08,20492
2006-08-09,20605
2006-08-10,20067
2006-08-11,20436
2006-08-12,18262
2006-08-13,19786
2006-08-14,20621
2006-08-15,20249
2006-08-16,20591
2006-08-17,20674
2006-08-18,20676
2006-08-19,18234
2006-08-20,19726
2006-08-21,20547
2006-08-22,20092
2006-08-23,20153
2006-08-24,20038
2006-08-25,20391
2006-08-26,18096
2006-08-27,19591
2006-08-28,20304
2006-08-29,19458
2006-08-30,19492
2006-08-31,20319
2006-09-01,20380
2006-09-02,17453
2006-09-03,16652
2006-09-04,19650
2006-09-05,20225
2006-09-06,19588
2006-09-07,20346
2006-09-08,20380
2006-09-09,16914
2006-09-10,19151
2006-09-11,19572
2006-09-12,19129
2006-09-13,19406
2006-09-14,20146
2006-09-15,20073
2006-09-16,16630
2006-09-17,19020
2006-09-18,20074
2006-09-19,19430
2006-09-20,19626
2006-09-21,20309
2006-09-22,19810
2006-09-23,16150
2006-09-24,18983
2006-09-25,20067
2006-09-26,19470
2006-09-27,19592
2006-09-28,20006
2006-09-29,20096
2006-09-30,16659
2006-10-01,19219
2006-10-02,19638
2006-10-03,19191
2006-10-04,19605
2006-10-05,20382
2006-10-06,20338
2006-10-07,16927
2006-10-08,19395
2006-10-09,20375
2006-10-10,19376
2006-10-11,19887
2006-10-12,20006
2006-10-13,20023
2006-10-14,16658
2006-10-15,19215
2006-10-16,19755
2006-10-17,19166
2006-10-18,19853
2006-10-19,20233
2006-10-20,20140
2006-10-21,16815
2006-10-22,19266
2006-10-23,20318
2006-10-24,19575
2006-10-25,20070
2006-10-26,19643
2006-10-27,19991
2006-10-28,16503
2006-10-29,19069
2006-10-30,20261
2006-10-31,19426
2006-11-01,20068
2006-11-02,20271
2006-11-03,20394
2006-11-04,16670
2006-11-05,19196
2006-11-06,20166
2006-11-07,19366
2006-11-08,19870
2006-11-09,20372
2006-11-10,19965
2006-11-11,16643
2006-11-12,19025
2006-11-13,19818
2006-11-14,19494
2006-11-15,19461
2006-11-16,19804
2006-11-17,20423
2006-11-18,17036
2006-11-19,19220
2006-11-20,19710
2006-11-21,20395
2006-11-22,20556
2006-11-23,15043
2006-11-24,16522
2006-11-25,18108
2006-11-26,20303
2006-11-27,20529
2006-11-28,20023
2006-11-29,19260
2006-11-30,18928
2006-12-01,17813
2006-12-02,16348
2006-12-03,18958
2006-12-04,20038
2006-12-05,19450
2006-12-06,19595
2006-12-07,19971
2006-12-08,20068
2006-12-09,16597
2006-12-10,19035
2006-12-11,20007
2006-12-12,19083
2006-12-13,19582
2006-12-14,19376
2006-12-15,19908
2006-12-16,17105
2006-12-17,19217
2006-12-18,20345
2006-12-19,20222
2006-12-20,19242
2006-12-21,18805
2006-12-22,19556
2006-12-23,17784
2006-12-24,16860
2006-12-25,17160
2006-12-26,20184
2006-12-27,20346
2006-12-28,20182
2006-12-29,19265
2006-12-30,17620
2006-12-31,16942
2007-01-01,19204
2007-01-02,20986
2007-01-03,20897
2007-01-04,20463
2007-01-05,20377
2007-01-06,17580
2007-01-07,19607
2007-01-08,20460
2007-01-09,19924
2007-01-10,20203
2007-01-11,20573
2007-01-12,20038
2007-01-13,15930
2007-01-14,17746
2007-01-15,19634
2007-01-16,19241
2007-01-17,19064
2007-01-18,20165
2007-01-19,20356
2007-01-20,16772
2007-01-21,18458
2007-01-22,20313
2007-01-23,19891
2007-01-24,20167
2007-01-25,20557
2007-01-26,20524
2007-01-27,17031
2007-01-28,19392
2007-01-29,20425
2007-01-30,19873
2007-01-31,19931
2007-02-01,19738
2007-02-02,20325
2007-02-03,16835
2007-02-04,19106
2007-02-05,20165
2007-02-06,18995
2007-02-07,19760
2007-02-08,20395
2007-02-09,20571
2007-02-10,16977
2007-02-11,19291
2007-02-12,20155
2007-02-13,16452
2007-02-14,16073
2007-02-15,19802
2007-02-16,20477
2007-02-17,17449
2007-02-18,19456
2007-02-19,20752
2007-02-20,20747
2007-02-21,20246
2007-02-22,20680
2007-02-23,20957
2007-02-24,15867
